File 1,File 2,Similarity Score
submission103.py,submission119.py,0.561
submission103.py,submission12.py,0.576
submission103.py,submission120.py,0.594
submission103.py,submission121.py,0.562
submission103.py,submission122.py,0.647
submission103.py,submission123.py,0.637
submission103.py,submission124.py,0.619
submission103.py,submission125.py,0.649
submission103.py,submission126.py,0.645
submission103.py,submission127.py,0.651
submission103.py,submission128.py,0.662
submission103.py,submission129.py,0.651
submission103.py,submission13.py,0.691
submission103.py,submission130.py,0.655
submission103.py,submission131.py,0.62
submission103.py,submission132.py,0.661
submission103.py,submission133.py,0.661
submission103.py,submission134.py,0.76
submission103.py,submission135.py,0.661
submission103.py,submission136.py,0.642
submission103.py,submission137.py,0.782
submission103.py,submission138.py,0.785
submission103.py,submission139.py,0.793
submission103.py,submission14.py,0.644
submission103.py,submission140.py,0.776
submission103.py,submission141.py,0.75
submission103.py,submission142.py,0.758
submission103.py,submission143.py,0.744
submission103.py,submission144.py,0.723
submission103.py,submission145.py,0.723
submission103.py,submission146.py,0.718
submission103.py,submission147.py,0.718
submission103.py,submission148.py,0.716
submission103.py,submission149.py,0.716
submission103.py,submission15.py,0.648
submission103.py,submission150.py,0.783
submission103.py,submission151.py,0.607
submission103.py,submission152.py,0.554
submission103.py,submission153.py,0.653
submission103.py,submission154.py,0.737
submission103.py,submission155.py,0.718
submission103.py,submission156.py,0.714
submission103.py,submission157.py,0.648
submission103.py,submission158.py,0.748
submission103.py,submission159.py,0.841
submission103.py,submission16.py,0.719
submission103.py,submission160.py,0.601
submission103.py,submission161.py,0.609
submission103.py,submission162.py,0.694
submission103.py,submission163.py,0.679
submission103.py,submission164.py,0.68
submission103.py,submission165.py,0.679
submission103.py,submission166.py,0.653
submission103.py,submission167.py,0.648
submission103.py,submission168.py,0.648
submission103.py,submission169.py,0.648
submission103.py,submission17.py,0.74
submission103.py,submission170.py,0.654
submission103.py,submission171.py,0.65
submission103.py,submission172.py,0.65
submission103.py,submission173.py,0.648
submission103.py,submission174.py,0.65
submission103.py,submission18.py,0.702
submission103.py,submission19.py,0.721
submission103.py,submission2.py,0.33
submission103.py,submission20.py,0.718
submission103.py,submission21.py,0.723
submission103.py,submission22.py,0.733
submission103.py,submission23.py,0.694
submission103.py,submission24.py,0.691
submission103.py,submission25.py,0.716
submission103.py,submission26.py,0.718
submission103.py,submission27.py,0.724
submission103.py,submission28.py,0.747
submission103.py,submission29.py,0.745
submission103.py,submission3.py,0.33
submission103.py,submission30.py,0.747
submission103.py,submission31.py,0.658
submission103.py,submission32.py,0.658
submission103.py,submission33.py,0.706
submission103.py,submission34.py,0.743
submission103.py,submission35.py,0.71
submission103.py,submission36.py,0.671
submission103.py,submission37.py,0.702
submission103.py,submission38.py,0.65
submission103.py,submission39.py,0.701
submission103.py,submission4.py,0.356
submission103.py,submission40.py,0.543
submission103.py,submission41.py,0.581
submission103.py,submission42.py,0.564
submission103.py,submission43.py,0.53
submission103.py,submission44.py,0.556
submission103.py,submission45.py,0.704
submission103.py,submission46.py,0.733
submission103.py,submission47.py,0.741
submission103.py,submission48.py,0.716
submission103.py,submission49.py,0.734
submission103.py,submission5.py,0.33
submission103.py,submission50.py,0.706
submission103.py,submission51.py,0.729
submission103.py,submission52.py,0.73
submission103.py,submission53.py,0.702
submission103.py,submission54.py,0.758
submission103.py,submission55.py,0.723
submission103.py,submission56.py,0.736
submission103.py,submission57.py,0.683
submission103.py,submission58.py,0.732
submission103.py,submission59.py,0.771
submission103.py,submission6.py,0.523
submission103.py,submission60.py,0.745
submission103.py,submission61.py,0.738
submission103.py,submission62.py,0.744
submission103.py,submission63.py,0.742
submission103.py,submission64.py,0.735
submission103.py,submission65.py,0.752
submission103.py,submission66.py,0.762
submission103.py,submission67.py,0.666
submission103.py,submission68.py,0.676
submission103.py,submission69.py,0.604
submission103.py,submission7.py,0.508
submission103.py,submission70.py,0.599
submission103.py,submission71.py,0.682
submission103.py,submission72.py,0.631
submission103.py,submission73.py,0.651
submission103.py,submission74.py,0.68
submission103.py,submission75.py,0.653
submission103.py,submission76.py,0.662
submission103.py,submission77.py,0.687
submission103.py,submission78.py,0.669
submission103.py,submission79.py,0.662
submission103.py,submission8.py,0.58
submission103.py,submission80.py,0.69
submission103.py,submission81.py,0.667
submission103.py,submission82.py,0.588
submission103.py,submission83.py,0.627
submission103.py,submission84.py,0.605
submission103.py,submission85.py,0.6
submission103.py,submission86.py,0.635
submission103.py,submission87.py,0.638
submission103.py,submission88.py,0.532
submission103.py,submission89.py,0.628
submission103.py,submission9.py,0.592
submission103.py,submission90.py,0.574
submission103.py,submission91.py,0.644
submission103.py,submission92.py,0.683
submission103.py,submission93.py,0.684
submission103.py,submission94.py,0.595
submission103.py,submission95.py,0.548
submission103.py,submission96.py,0.683
submission103.py,submission97.py,0.0
submission103.py,submission98.py,0.745
submission103.py,submission99.py,0.775
submission104.py,submission105.py,0.832
submission104.py,submission106.py,0.811
submission104.py,submission107.py,0.649
submission104.py,submission108.py,0.644
submission104.py,submission109.py,0.609
submission104.py,submission11.py,0.684
submission104.py,submission110.py,0.65
submission104.py,submission111.py,0.675
submission104.py,submission112.py,0.75
submission104.py,submission113.py,0.749
submission104.py,submission114.py,0.749
submission104.py,submission115.py,0.75
submission104.py,submission116.py,0.728
submission104.py,submission117.py,0.592
submission104.py,submission118.py,0.621
submission104.py,submission119.py,0.592
submission104.py,submission12.py,0.551
submission104.py,submission120.py,0.62
submission104.py,submission121.py,0.588
submission104.py,submission122.py,0.644
submission104.py,submission123.py,0.631
submission104.py,submission124.py,0.622
submission104.py,submission125.py,0.641
submission104.py,submission126.py,0.636
submission104.py,submission127.py,0.648
submission104.py,submission128.py,0.654
submission104.py,submission129.py,0.646
submission104.py,submission13.py,0.689
submission104.py,submission130.py,0.647
submission104.py,submission131.py,0.623
submission104.py,submission132.py,0.684
submission104.py,submission133.py,0.684
submission104.py,submission134.py,0.747
submission104.py,submission135.py,0.684
submission104.py,submission136.py,0.666
submission104.py,submission137.py,0.764
submission104.py,submission138.py,0.774
submission104.py,submission139.py,0.788
submission104.py,submission14.py,0.63
submission104.py,submission140.py,0.765
submission104.py,submission141.py,0.761
submission104.py,submission142.py,0.752
submission104.py,submission143.py,0.749
submission104.py,submission144.py,0.734
submission104.py,submission145.py,0.734
submission104.py,submission146.py,0.728
submission104.py,submission147.py,0.707
submission104.py,submission148.py,0.705
submission104.py,submission149.py,0.705
submission104.py,submission15.py,0.634
submission104.py,submission150.py,0.78
submission104.py,submission151.py,0.61
submission104.py,submission152.py,0.584
submission104.py,submission153.py,0.646
submission104.py,submission154.py,0.733
submission104.py,submission155.py,0.73
submission104.py,submission156.py,0.704
submission104.py,submission157.py,0.646
submission104.py,submission158.py,0.736
submission104.py,submission159.py,0.834
submission104.py,submission16.py,0.71
submission104.py,submission160.py,0.599
submission104.py,submission161.py,0.612
submission104.py,submission162.py,0.684
submission104.py,submission163.py,0.671
submission104.py,submission164.py,0.672
submission104.py,submission165.py,0.671
submission104.py,submission166.py,0.65
submission104.py,submission167.py,0.646
submission104.py,submission168.py,0.646
submission104.py,submission169.py,0.646
submission104.py,submission17.py,0.73
submission104.py,submission170.py,0.651
submission104.py,submission171.py,0.648
submission104.py,submission172.py,0.648
submission104.py,submission173.py,0.646
submission104.py,submission174.py,0.648
submission104.py,submission18.py,0.691
submission104.py,submission19.py,0.711
submission104.py,submission2.py,0.323
submission104.py,submission20.py,0.712
submission104.py,submission21.py,0.718
submission104.py,submission22.py,0.729
submission104.py,submission23.py,0.693
submission104.py,submission24.py,0.689
submission104.py,submission25.py,0.714
submission104.py,submission26.py,0.707
submission104.py,submission27.py,0.714
submission104.py,submission28.py,0.737
submission104.py,submission29.py,0.735
submission104.py,submission3.py,0.312
submission104.py,submission30.py,0.744
submission104.py,submission31.py,0.644
submission104.py,submission32.py,0.644
submission104.py,submission33.py,0.705
submission104.py,submission34.py,0.748
submission104.py,submission35.py,0.701
submission104.py,submission36.py,0.656
submission104.py,submission37.py,0.693
submission104.py,submission38.py,0.655
submission104.py,submission39.py,0.692
submission104.py,submission4.py,0.369
submission104.py,submission40.py,0.563
submission104.py,submission41.py,0.597
submission104.py,submission42.py,0.584
submission104.py,submission43.py,0.546
submission104.py,submission44.py,0.576
submission104.py,submission45.py,0.698
submission104.py,submission46.py,0.728
submission104.py,submission47.py,0.738
submission104.py,submission48.py,0.713
submission104.py,submission49.py,0.736
submission104.py,submission5.py,0.312
submission104.py,submission50.py,0.715
submission104.py,submission51.py,0.728
submission104.py,submission52.py,0.731
submission104.py,submission53.py,0.699
submission104.py,submission54.py,0.764
submission104.py,submission55.py,0.721
submission104.py,submission56.py,0.738
submission104.py,submission57.py,0.681
submission104.py,submission58.py,0.731
submission104.py,submission59.py,0.762
submission104.py,submission6.py,0.523
submission104.py,submission60.py,0.751
submission104.py,submission61.py,0.74
submission104.py,submission62.py,0.742
submission104.py,submission63.py,0.746
submission104.py,submission64.py,0.739
submission104.py,submission65.py,0.747
submission104.py,submission66.py,0.757
submission104.py,submission67.py,0.677
submission104.py,submission68.py,0.687
submission104.py,submission69.py,0.615
submission104.py,submission7.py,0.509
submission104.py,submission70.py,0.603
